Fugus	24618.30208
Fugus	27375.87087
Fugus	36805.68443
Fugus	36769.55905
Fugus	28317.37083
Fugus	28196.34384
Fugus	39654.89754
Fugus	37257.90644
Fugus	27952.07708
Fugus	30826.06607
Fugus	40730.41393
Fugus	38935.39877
Alga	1868.154557
Alga	1994.824747
Alga	2581.405482
Alga	1478.629577
Alga	1972.616016
Alga	2368.182949
Alga	2863.853484
Alga	1531.936949
Alga	1943.996875
Alga	2458.865897
Alga	2745.479252
Alga	1694.543951
